Invoice_ID,Date,Day,Month,Time,Gender,Location,City,Is_Member?,Category,Price,Quantity,Total_Amount,Sales_Category,Payment,Rating
915042564,2018-01-08,Monday,January,2026-06-03 13:23:00,Male,Park Lane,Dallas,No,Books,47.0,2,94.0,Low,Cash,1
337543764,2018-01-30,Tuesday,January,2026-06-03 14:08:00,Male,Park Lane,Dallas,No,Fashion,24.0,6,144.0,Low,Cash,2
276890647,2018-03-26,Monday,March,2026-06-03 18:19:00,Male,Park Lane,Dallas,No,Sporting,1.0,7,7.0,Low,Gpay,4
475698242,2018-02-19,Monday,February,2026-06-03 19:21:00,Male,Brookfield,NewYork,Yes,Clothing,31.0,6,186.0,Low,Gpay,2
522650837,2018-01-01,Monday,January,2026-06-03 19:07:00,Male,Water Tower,Chicago,Yes,Clothing,59.0,1,59.0,Low,Gpay,1
982386222,2018-03-04,Sunday,March,2026-06-03 20:03:00,Female,Park Lane,Dallas,Yes,Books,30.0,4,120.0,Low,Gpay,1
251721361,2018-01-25,Thursday,January,2026-06-03 13:05:00,Male,Water Tower,Chicago,No,Fashion,89.0,2,178.0,Low,Gpay,1
646176653,2018-03-10,Saturday,March,2026-06-03 19:39:00,Male,Park Lane,Dallas,Yes,Sporting,1.0,1,1.0,Low,Cash,2
712707662,2018-02-17,Saturday,February,2026-06-03 18:59:00,Male,Brookfield,NewYork,No,Furniture,26.0,7,182.0,Low,Gpay,5
532568082,2018-01-27,Saturday,January,2026-06-03 17:44:00,Male,Park Lane,Dallas,Yes,Books,77.0,3,231.0,Medium,Cash,2
9448427,2018-03-02,Friday,March,2026-06-03 13:11:00,Male,Brookfield,NewYork,Yes,Groceries,14.0,7,98.0,Low,Card,2
556712257,2018-01-02,Tuesday,January,2026-06-03 13:58:00,Male,Park Lane,Dallas,No,Sporting,93.0,2,186.0,Low,Gpay,4
344763004,2018-01-14,Sunday,January,2026-06-03 15:01:00,Male,Park Lane,Dallas,No,Clothing,77.0,2,154.0,Low,Card,5
302922787,2018-01-18,Thursday,January,2026-06-03 10:25:00,Male,Brookfield,NewYork,No,Books,80.0,3,240.0,Medium,Gpay,2
415609214,2018-02-20,Tuesday,February,2026-06-03 10:37:00,Female,Brookfield,NewYork,No,Books,14.0,5,70.0,Low,Cash,4
571374380,2018-02-20,Tuesday,February,2026-06-03 17:16:00,Male,Water Tower,Chicago,No,Sporting,10.0,1,10.0,Low,Card,5
739222343,2018-03-22,Thursday,March,2026-06-03 14:29:00,Female,Park Lane,Dallas,Yes,Books,19.0,7,133.0,Low,Cash,3
708221956,2018-02-19,Monday,February,2026-06-03 14:36:00,Male,Brookfield,NewYork,No,Groceries,84.0,1,84.0,Low,Gpay,5
262731416,2018-02-15,Thursday,February,2026-06-03 14:06:00,Male,Park Lane,Dallas,No,Books,44.0,6,264.0,Medium,Gpay,2
622007693,2018-01-27,Saturday,January,2026-06-03 11:40:00,Female,Brookfield,NewYork,Yes,Sporting,76.0,6,456.0,High,Card,4
898288915,2018-01-09,Tuesday,January,2026-06-03 11:06:00,Female,Park Lane,Dallas,Yes,Sporting,68.0,2,136.0,Low,Gpay,5
11556830,2018-01-05,Friday,January,2026-06-03 19:39:00,Female,Park Lane,Dallas,No,Sporting,65.0,2,130.0,Low,Gpay,1
144597774,2018-03-11,Sunday,March,2026-06-03 11:55:00,Male,Brookfield,NewYork,Yes,Fashion,52.0,1,52.0,Low,Cash,2
61600371,2018-01-02,Tuesday,January,2026-06-03 15:40:00,Female,Park Lane,Dallas,No,Groceries,28.0,2,56.0,Low,Card,3
169697714,2018-03-19,Monday,March,2026-06-03 10:55:00,Female,Water Tower,Chicago,No,Clothing,49.0,1,49.0,Low,Card,3
113236778,2018-02-12,Monday,February,2026-06-03 13:30:00,Male,Brookfield,NewYork,Yes,Books,31.0,4,124.0,Low,Card,4
307925289,2018-02-05,Monday,February,2026-06-03 10:25:00,Female,Park Lane,Dallas,No,Clothing,100.0,5,500.0,High,Gpay,3
326311886,2018-01-23,Tuesday,January,2026-06-03 11:26:00,Male,Water Tower,Chicago,No,Sporting,23.0,4,92.0,Low,Card,5
988159876,2018-01-08,Monday,January,2026-06-03 14:16:00,Female,Brookfield,NewYork,Yes,Furniture,56.0,4,224.0,Medium,Card,4
437241799,2018-03-10,Saturday,March,2026-06-03 19:02:00,Male,Water Tower,Chicago,No,Groceries,28.0,5,140.0,Low,Card,4
486005290,2018-02-25,Sunday,February,2026-06-03 18:22:00,Female,Brookfield,NewYork,Yes,Groceries,47.0,2,94.0,Low,Card,3
524232746,2018-01-29,Monday,January,2026-06-03 20:33:00,Female,Brookfield,NewYork,No,Fashion,30.0,4,120.0,Low,Cash,1
357755511,2018-03-12,Monday,March,2026-06-03 15:01:00,Female,Park Lane,Dallas,No,Sporting,86.0,4,344.0,Medium,Cash,3
445899503,2018-01-24,Wednesday,January,2026-06-03 18:27:00,Female,Park Lane,Dallas,Yes,Groceries,88.0,2,176.0,Low,Card,2
950297423,2018-02-13,Tuesday,February,2026-06-03 12:01:00,Male,Brookfield,NewYork,Yes,Fashion,85.0,2,170.0,Low,Cash,4
870706788,2018-02-07,Wednesday,February,2026-06-03 13:45:00,Male,Brookfield,NewYork,Yes,Clothing,7.0,5,35.0,Low,Gpay,1
423084173,2018-01-19,Friday,January,2026-06-03 17:36:00,Female,Brookfield,NewYork,No,Books,70.0,2,140.0,Low,Cash,2
693339406,2018-02-02,Friday,February,2026-06-03 15:42:00,Male,Brookfield,NewYork,No,Books,100.0,4,400.0,Medium,Gpay,4
403665053,2018-01-14,Sunday,January,2026-06-03 14:04:00,Female,Water Tower,Chicago,Yes,Furniture,5.0,1,5.0,Low,Card,3
98053785,2018-01-25,Thursday,January,2026-06-03 11:00:00,Male,Water Tower,Chicago,Yes,Sporting,97.0,6,582.0,High,Cash,2
817802098,2018-02-18,Sunday,February,2026-06-03 15:25:00,Male,Brookfield,NewYork,Yes,Books,63.0,5,315.0,Medium,Cash,2
614410397,2018-01-25,Thursday,January,2026-06-03 12:41:00,Male,Water Tower,Chicago,No,Clothing,64.0,6,384.0,Medium,Cash,5
882885054,2018-03-15,Thursday,March,2026-06-03 14:38:00,Male,Water Tower,Chicago,Yes,Books,40.0,2,80.0,Low,Cash,4
581788719,2018-03-08,Thursday,March,2026-06-03 20:40:00,Female,Park Lane,Dallas,No,Fashion,87.0,3,261.0,Medium,Cash,3
476245246,2018-01-25,Thursday,January,2026-06-03 10:21:00,Female,Brookfield,NewYork,No,Books,85.0,3,255.0,Medium,Card,4
438129906,2018-01-07,Sunday,January,2026-06-03 10:34:00,Male,Water Tower,Chicago,Yes,Clothing,77.0,3,231.0,Medium,Card,5
538260504,2018-03-26,Monday,March,2026-06-03 15:42:00,Male,Brookfield,NewYork,Yes,Sporting,94.0,6,564.0,High,Card,5
945941125,2018-01-25,Thursday,January,2026-06-03 16:43:00,Male,Brookfield,NewYork,Yes,Groceries,16.0,3,48.0,Low,Card,1
247158611,2018-02-08,Thursday,February,2026-06-03 16:27:00,Female,Brookfield,NewYork,No,Fashion,5.0,1,5.0,Low,Cash,3
713366374,2018-02-16,Friday,February,2026-06-03 17:27:00,Male,Water Tower,Chicago,No,Fashion,60.0,5,300.0,Medium,Card,2
14609870,2018-01-22,Monday,January,2026-06-03 11:28:00,Female,Park Lane,Dallas,Yes,Groceries,72.0,1,72.0,Low,Cash,2
336836343,2018-03-20,Tuesday,March,2026-06-03 11:38:00,Male,Brookfield,NewYork,Yes,Clothing,23.0,5,115.0,Low,Gpay,3
958121296,2018-01-08,Monday,January,2026-06-03 20:03:00,Female,Brookfield,NewYork,No,Sporting,11.0,4,44.0,Low,Card,5
939338787,2018-03-06,Tuesday,March,2026-06-03 13:24:00,Female,Water Tower,Chicago,No,Sporting,11.0,5,55.0,Low,Card,1
170601848,2018-02-05,Monday,February,2026-06-03 11:58:00,Male,Water Tower,Chicago,Yes,Sporting,58.0,1,58.0,Low,Gpay,5
387707923,2018-02-13,Tuesday,February,2026-06-03 11:07:00,Female,Park Lane,Dallas,Yes,Fashion,75.0,5,375.0,Medium,Gpay,1
545078026,2018-03-24,Saturday,March,2026-06-03 12:52:00,Male,Brookfield,NewYork,Yes,Clothing,31.0,3,93.0,Low,Cash,1
704651116,2018-03-15,Thursday,March,2026-06-03 12:44:00,Female,Water Tower,Chicago,No,Sporting,68.0,4,272.0,Medium,Card,3
42349908,2018-02-15,Thursday,February,2026-06-03 20:37:00,Male,Park Lane,Dallas,No,Clothing,10.0,5,50.0,Low,Gpay,2
135768329,2018-01-04,Thursday,January,2026-06-03 19:24:00,Female,Park Lane,Dallas,No,Sporting,8.0,2,16.0,Low,Cash,1
483457878,2018-01-26,Friday,January,2026-06-03 11:52:00,Female,Brookfield,NewYork,Yes,Groceries,68.0,4,272.0,Medium,Cash,1
555960560,2018-02-10,Saturday,February,2026-06-03 20:43:00,Female,Water Tower,Chicago,Yes,Fashion,82.0,5,410.0,High,Gpay,1
282376295,2018-02-24,Saturday,February,2026-06-03 20:26:00,Female,Water Tower,Chicago,Yes,Furniture,78.0,6,468.0,High,Cash,5
798873199,2018-03-13,Tuesday,March,2026-06-03 10:37:00,Male,Brookfield,NewYork,Yes,Clothing,87.0,3,261.0,Medium,Cash,1
35680963,2018-02-15,Thursday,February,2026-06-03 11:25:00,Female,Brookfield,NewYork,Yes,Furniture,75.0,6,450.0,High,Cash,5
541013147,2018-03-07,Wednesday,March,2026-06-03 17:26:00,Female,Brookfield,NewYork,No,Sporting,73.0,3,219.0,Medium,Gpay,1
786500499,2018-01-13,Saturday,January,2026-06-03 19:43:00,Male,Park Lane,Dallas,No,Books,41.0,5,205.0,Medium,Gpay,5
370671668,2018-03-13,Tuesday,March,2026-06-03 20:07:00,Male,Park Lane,Dallas,No,Fashion,51.0,1,51.0,Low,Cash,1
764424609,2018-03-07,Wednesday,March,2026-06-03 16:32:00,Female,Water Tower,Chicago,No,Books,4.0,7,28.0,Low,Gpay,4
661405,2018-03-06,Tuesday,March,2026-06-03 11:32:00,Male,Brookfield,NewYork,Yes,Clothing,91.0,4,364.0,Medium,Cash,3
858902305,2018-03-29,Thursday,March,2026-06-03 14:42:00,Male,Park Lane,Dallas,No,Groceries,47.0,4,188.0,Low,Cash,4
451143604,2018-03-17,Saturday,March,2026-06-03 12:37:00,Female,Brookfield,NewYork,Yes,Books,5.0,1,5.0,Low,Gpay,4
351840920,2018-02-25,Sunday,February,2026-06-03 17:56:00,Female,Park Lane,Dallas,No,Sporting,67.0,1,67.0,Low,Cash,1
720613115,2018-01-06,Saturday,January,2026-06-03 15:36:00,Female,Park Lane,Dallas,Yes,Books,5.0,3,15.0,Low,Card,2
59555036,2018-02-05,Monday,February,2026-06-03 14:40:00,Female,Brookfield,NewYork,No,Sporting,78.0,7,546.0,High,Cash,3
593682157,2018-02-20,Tuesday,February,2026-06-03 15:16:00,Male,Brookfield,NewYork,Yes,Fashion,82.0,2,164.0,Low,Gpay,3
11986994,2018-02-03,Saturday,February,2026-06-03 14:51:00,Male,Water Tower,Chicago,Yes,Sporting,16.0,3,48.0,Low,Card,2
996041528,2018-03-04,Sunday,March,2026-06-03 12:45:00,Female,Park Lane,Dallas,No,Fashion,24.0,7,168.0,Low,Gpay,3
828419755,2018-01-18,Thursday,January,2026-06-03 18:53:00,Female,Park Lane,Dallas,Yes,Sporting,91.0,7,637.0,High,Card,5
720387839,2018-03-11,Sunday,March,2026-06-03 13:59:00,Male,Brookfield,NewYork,Yes,Sporting,71.0,7,497.0,High,Cash,2
687050813,2018-03-20,Tuesday,March,2026-06-03 11:18:00,Male,Brookfield,NewYork,No,Clothing,37.0,3,111.0,Low,Card,3
510821622,2018-02-03,Saturday,February,2026-06-03 18:27:00,Male,Park Lane,Dallas,No,Books,80.0,7,560.0,High,Cash,2
87236970,2018-01-15,Monday,January,2026-06-03 16:44:00,Male,Brookfield,NewYork,Yes,Groceries,2.0,2,4.0,Low,Gpay,3
833998175,2018-01-10,Wednesday,January,2026-06-03 10:26:00,Male,Water Tower,Chicago,No,Clothing,9.0,4,36.0,Low,Cash,2
777524991,2018-01-26,Friday,January,2026-06-03 16:54:00,Male,Park Lane,Dallas,Yes,Sporting,95.0,3,285.0,Medium,Card,5
188038628,2018-03-02,Friday,March,2026-06-03 14:14:00,Female,Park Lane,Dallas,No,Sporting,50.0,2,100.0,Low,Gpay,3
282446743,2018-03-01,Thursday,March,2026-06-03 13:58:00,Female,Water Tower,Chicago,Yes,Fashion,2.0,6,12.0,Low,Cash,1
337885011,2018-02-14,Wednesday,February,2026-06-03 18:43:00,Male,Park Lane,Dallas,Yes,Clothing,53.0,1,53.0,Low,Cash,3
372301333,2018-02-05,Monday,February,2026-06-03 16:30:00,Male,Park Lane,Dallas,Yes,Fashion,87.0,1,87.0,Low,Cash,3
329548692,2018-02-17,Saturday,February,2026-06-03 17:13:00,Male,Brookfield,NewYork,Yes,Sporting,1.0,6,6.0,Low,Gpay,1
751714562,2018-03-20,Tuesday,March,2026-06-03 19:11:00,Female,Water Tower,Chicago,Yes,Sporting,43.0,7,301.0,Medium,Gpay,4
764808876,2018-03-01,Thursday,March,2026-06-03 12:55:00,Male,Brookfield,NewYork,Yes,Sporting,98.0,5,490.0,High,Card,1
816729463,2018-03-02,Friday,March,2026-06-03 18:03:00,Female,Water Tower,Chicago,Yes,Fashion,84.0,6,504.0,High,Card,5
429753844,2018-02-09,Friday,February,2026-06-03 20:48:00,Male,Water Tower,Chicago,Yes,Furniture,77.0,6,462.0,High,Gpay,5
871734799,2018-01-28,Sunday,January,2026-06-03 20:21:00,Male,Park Lane,Dallas,Yes,Books,22.0,2,44.0,Low,Card,4
610628170,2018-02-21,Wednesday,February,2026-06-03 17:26:00,Female,Brookfield,NewYork,No,Fashion,15.0,5,75.0,Low,Cash,3
985003081,2018-03-20,Tuesday,March,2026-06-03 19:24:00,Male,Water Tower,Chicago,Yes,Furniture,79.0,3,237.0,Medium,Card,4
22386421,2018-01-03,Wednesday,January,2026-06-03 16:04:00,Female,Park Lane,Dallas,Yes,Books,55.0,7,385.0,Medium,Gpay,5
176429191,2018-01-14,Sunday,January,2026-06-03 11:36:00,Male,Water Tower,Chicago,Yes,Sporting,38.0,6,228.0,Medium,Cash,2
270918350,2018-03-27,Tuesday,March,2026-06-03 13:21:00,Female,Park Lane,Dallas,Yes,Groceries,99.0,7,693.0,High,Gpay,2
807807551,2018-03-14,Wednesday,March,2026-06-03 11:51:00,Female,Water Tower,Chicago,No,Books,62.0,1,62.0,Low,Gpay,4
798981206,2018-01-02,Tuesday,January,2026-06-03 18:03:00,Female,Brookfield,NewYork,No,Books,50.0,7,350.0,Medium,Card,3
522353295,2018-03-01,Thursday,March,2026-06-03 10:17:00,Male,Water Tower,Chicago,No,Books,33.0,4,132.0,Low,Gpay,4
786464271,2018-02-04,Sunday,February,2026-06-03 11:02:00,Male,Water Tower,Chicago,Yes,Books,77.0,2,154.0,Low,Card,2
446983200,2018-01-23,Tuesday,January,2026-06-03 13:32:00,Female,Park Lane,Dallas,No,Furniture,90.0,1,90.0,Low,Card,4
23845634,2018-01-07,Sunday,January,2026-06-03 17:15:00,Female,Park Lane,Dallas,Yes,Furniture,52.0,4,208.0,Medium,Gpay,2
422068723,2018-01-15,Monday,January,2026-06-03 19:54:00,Female,Brookfield,NewYork,Yes,Sporting,11.0,1,11.0,Low,Gpay,1
217846748,2018-03-08,Thursday,March,2026-06-03 18:06:00,Female,Water Tower,Chicago,No,Books,98.0,5,490.0,High,Gpay,5
6028484,2018-02-02,Friday,February,2026-06-03 15:59:00,Female,Water Tower,Chicago,Yes,Books,31.0,4,124.0,Low,Card,4
962722016,2018-02-13,Tuesday,February,2026-06-03 20:00:00,Female,Water Tower,Chicago,Yes,Fashion,5.0,3,15.0,Low,Card,4
866434633,2018-01-30,Tuesday,January,2026-06-03 15:12:00,Female,Brookfield,NewYork,No,Books,5.0,7,35.0,Low,Gpay,1
989851843,2018-03-12,Monday,March,2026-06-03 10:33:00,Male,Water Tower,Chicago,Yes,Groceries,12.0,2,24.0,Low,Card,3
818588106,2018-02-17,Saturday,February,2026-06-03 13:05:00,Female,Brookfield,NewYork,No,Groceries,87.0,7,609.0,High,Card,5
640968118,2018-01-09,Tuesday,January,2026-06-03 15:45:00,Male,Water Tower,Chicago,Yes,Sporting,73.0,6,438.0,High,Cash,1
313217211,2018-03-23,Friday,March,2026-06-03 19:20:00,Female,Water Tower,Chicago,Yes,Fashion,46.0,4,184.0,Low,Cash,2
473189761,2018-01-23,Tuesday,January,2026-06-03 17:16:00,Male,Brookfield,NewYork,No,Fashion,19.0,7,133.0,Low,Card,4
166640927,2018-01-31,Wednesday,January,2026-06-03 18:23:00,Male,Park Lane,Dallas,No,Furniture,40.0,2,80.0,Low,Gpay,2
751965233,2018-02-14,Wednesday,February,2026-06-03 20:05:00,Male,Water Tower,Chicago,No,Books,60.0,6,360.0,Medium,Card,3
32111135,2018-01-24,Wednesday,January,2026-06-03 10:33:00,Female,Park Lane,Dallas,Yes,Furniture,43.0,6,258.0,Medium,Gpay,4
404017492,2018-02-26,Monday,February,2026-06-03 13:53:00,Female,Park Lane,Dallas,No,Fashion,23.0,1,23.0,Low,Cash,2
745923301,2018-01-11,Thursday,January,2026-06-03 12:56:00,Male,Water Tower,Chicago,Yes,Groceries,64.0,5,320.0,Medium,Cash,1
947595754,2018-01-26,Friday,January,2026-06-03 20:13:00,Female,Park Lane,Dallas,No,Sporting,61.0,7,427.0,High,Cash,3
665212090,2018-03-28,Wednesday,March,2026-06-03 13:37:00,Female,Park Lane,Dallas,Yes,Clothing,81.0,7,567.0,High,Cash,4
481017545,2018-02-18,Sunday,February,2026-06-03 20:32:00,Male,Park Lane,Dallas,Yes,Books,46.0,5,230.0,Medium,Card,4
318193227,2018-03-07,Wednesday,March,2026-06-03 13:55:00,Female,Brookfield,NewYork,No,Furniture,3.0,3,9.0,Low,Gpay,4
60015389,2018-02-24,Saturday,February,2026-06-03 10:40:00,Male,Brookfield,NewYork,Yes,Fashion,74.0,5,370.0,Medium,Cash,5
687175376,2018-02-21,Wednesday,February,2026-06-03 19:58:00,Male,Park Lane,Dallas,Yes,Fashion,96.0,1,96.0,Low,Cash,2
625292695,2018-01-19,Friday,January,2026-06-03 15:05:00,Female,Brookfield,NewYork,Yes,Fashion,65.0,4,260.0,Medium,Card,1
768261771,2018-02-11,Sunday,February,2026-06-03 11:55:00,Female,Water Tower,Chicago,Yes,Groceries,6.0,5,30.0,Low,Cash,4
27577314,2018-03-02,Friday,March,2026-06-03 17:01:00,Male,Water Tower,Chicago,Yes,Groceries,7.0,2,14.0,Low,Cash,4
430740110,2018-03-19,Monday,March,2026-06-03 12:46:00,Female,Water Tower,Chicago,No,Groceries,87.0,7,609.0,High,Cash,5
940094586,2018-03-27,Tuesday,March,2026-06-03 11:23:00,Female,Water Tower,Chicago,Yes,Books,1.0,3,3.0,Low,Card,5
218287621,2018-03-15,Thursday,March,2026-06-03 14:25:00,Male,Park Lane,Dallas,No,Books,65.0,5,325.0,Medium,Gpay,5
427648981,2018-03-09,Friday,March,2026-06-03 20:24:00,Female,Brookfield,NewYork,Yes,Clothing,33.0,7,231.0,Medium,Card,4
480994615,2018-02-27,Tuesday,February,2026-06-03 18:22:00,Male,Brookfield,NewYork,No,Groceries,66.0,6,396.0,Medium,Cash,1
365411914,2018-02-17,Saturday,February,2026-06-03 18:19:00,Male,Water Tower,Chicago,Yes,Books,47.0,6,282.0,Medium,Cash,1
942651953,2018-01-28,Sunday,January,2026-06-03 19:09:00,Male,Brookfield,NewYork,Yes,Fashion,10.0,1,10.0,Low,Card,1
555194821,2018-03-12,Monday,March,2026-06-03 16:45:00,Male,Water Tower,Chicago,No,Fashion,99.0,5,495.0,High,Gpay,5
535703316,2018-03-16,Friday,March,2026-06-03 15:08:00,Female,Park Lane,Dallas,No,Sporting,72.0,4,288.0,Medium,Card,4
386701465,2018-03-27,Tuesday,March,2026-06-03 15:29:00,Male,Brookfield,NewYork,No,Groceries,34.0,6,204.0,Medium,Card,3
573799925,2018-03-17,Saturday,March,2026-06-03 10:22:00,Female,Park Lane,Dallas,Yes,Furniture,46.0,6,276.0,Medium,Cash,5
928380831,2018-02-10,Saturday,February,2026-06-03 12:24:00,Male,Park Lane,Dallas,Yes,Fashion,1.0,7,7.0,Low,Cash,2
279211087,2018-03-06,Tuesday,March,2026-06-03 11:46:00,Female,Brookfield,NewYork,No,Groceries,75.0,1,75.0,Low,Gpay,5
927553480,2018-02-01,Thursday,February,2026-06-03 18:04:00,Female,Park Lane,Dallas,Yes,Clothing,70.0,3,210.0,Medium,Cash,1
492756803,2018-03-24,Saturday,March,2026-06-03 10:43:00,Male,Park Lane,Dallas,Yes,Groceries,32.0,1,32.0,Low,Gpay,1
951090173,2018-01-21,Sunday,January,2026-06-03 15:12:00,Female,Water Tower,Chicago,No,Groceries,51.0,7,357.0,Medium,Cash,4
423886295,2018-02-04,Sunday,February,2026-06-03 19:38:00,Male,Brookfield,NewYork,No,Groceries,70.0,7,490.0,High,Gpay,2
732840126,2018-03-27,Tuesday,March,2026-06-03 19:39:00,Female,Water Tower,Chicago,Yes,Groceries,79.0,2,158.0,Low,Gpay,2
357595679,2018-01-15,Monday,January,2026-06-03 17:20:00,Male,Park Lane,Dallas,Yes,Fashion,48.0,3,144.0,Low,Card,1
217121383,2018-01-11,Thursday,January,2026-06-03 19:25:00,Female,Park Lane,Dallas,Yes,Furniture,12.0,7,84.0,Low,Card,2
835758996,2018-02-10,Saturday,February,2026-06-03 18:57:00,Female,Park Lane,Dallas,Yes,Fashion,32.0,5,160.0,Low,Card,5
131904342,2018-03-09,Friday,March,2026-06-03 11:22:00,Male,Brookfield,NewYork,Yes,Furniture,59.0,5,295.0,Medium,Cash,1
438954986,2018-01-21,Sunday,January,2026-06-03 18:03:00,Female,Park Lane,Dallas,Yes,Fashion,98.0,3,294.0,Medium,Card,4
601973638,2018-03-11,Sunday,March,2026-06-03 20:29:00,Male,Park Lane,Dallas,Yes,Books,95.0,5,475.0,High,Cash,1
579955941,2018-02-28,Wednesday,February,2026-06-03 20:57:00,Male,Brookfield,NewYork,Yes,Books,60.0,1,60.0,Low,Card,2
60603435,2018-02-01,Thursday,February,2026-06-03 11:03:00,Female,Park Lane,Dallas,Yes,Groceries,12.0,5,60.0,Low,Gpay,2
803774146,2018-01-28,Sunday,January,2026-06-03 13:42:00,Male,Park Lane,Dallas,Yes,Sporting,37.0,6,222.0,Medium,Cash,5
855506655,2018-01-23,Tuesday,January,2026-06-03 13:22:00,Male,Park Lane,Dallas,No,Sporting,16.0,2,32.0,Low,Cash,4
796729861,2018-01-23,Tuesday,January,2026-06-03 20:29:00,Male,Water Tower,Chicago,No,Clothing,66.0,1,66.0,Low,Cash,4
616530004,2018-02-05,Monday,February,2026-06-03 20:08:00,Female,Brookfield,NewYork,No,Clothing,21.0,3,63.0,Low,Gpay,4
416735444,2018-02-12,Monday,February,2026-06-03 10:54:00,Female,Water Tower,Chicago,Yes,Groceries,30.0,1,30.0,Low,Cash,5
882395212,2018-03-18,Sunday,March,2026-06-03 12:09:00,Female,Water Tower,Chicago,No,Fashion,68.0,3,204.0,Medium,Gpay,3
550324994,2018-02-05,Monday,February,2026-06-03 17:11:00,Female,Water Tower,Chicago,Yes,Books,60.0,1,60.0,Low,Card,2
223490764,2018-02-27,Tuesday,February,2026-06-03 10:02:00,Female,Park Lane,Dallas,Yes,Books,79.0,7,553.0,High,Gpay,3
913471517,2018-03-29,Thursday,March,2026-06-03 17:07:00,Male,Brookfield,NewYork,Yes,Fashion,74.0,2,148.0,Low,Card,1
277181456,2018-03-04,Sunday,March,2026-06-03 12:16:00,Female,Brookfield,NewYork,Yes,Sporting,63.0,6,378.0,Medium,Gpay,2
180617103,2018-03-27,Tuesday,March,2026-06-03 19:35:00,Female,Park Lane,Dallas,No,Fashion,50.0,7,350.0,Medium,Cash,3
689330907,2018-03-08,Thursday,March,2026-06-03 13:40:00,Male,Brookfield,NewYork,No,Clothing,97.0,3,291.0,Medium,Card,4
140416946,2018-01-01,Monday,January,2026-06-03 15:55:00,Female,Park Lane,Dallas,No,Furniture,45.0,1,45.0,Low,Gpay,4
966860394,2018-03-14,Wednesday,March,2026-06-03 14:47:00,Male,Park Lane,Dallas,Yes,Books,43.0,1,43.0,Low,Card,3
231410575,2018-03-03,Saturday,March,2026-06-03 18:53:00,Female,Water Tower,Chicago,Yes,Fashion,55.0,4,220.0,Medium,Gpay,2
55450556,2018-02-18,Sunday,February,2026-06-03 15:24:00,Male,Water Tower,Chicago,No,Clothing,33.0,2,66.0,Low,Cash,4
553254260,2018-02-10,Saturday,February,2026-06-03 16:38:00,Male,Park Lane,Dallas,No,Clothing,45.0,3,135.0,Low,Gpay,1
6317758,2018-03-10,Saturday,March,2026-06-03 15:08:00,Male,Park Lane,Dallas,Yes,Groceries,57.0,7,399.0,Medium,Cash,2
729471316,2018-02-03,Saturday,February,2026-06-03 18:37:00,Male,Park Lane,Dallas,No,Fashion,93.0,3,279.0,Medium,Gpay,4
156866460,2018-03-05,Monday,March,2026-06-03 17:52:00,Male,Water Tower,Chicago,No,Fashion,45.0,6,270.0,Medium,Gpay,2
219223209,2018-03-05,Monday,March,2026-06-03 11:22:00,Female,Water Tower,Chicago,No,Clothing,70.0,6,420.0,High,Cash,3
670571204,2018-03-01,Thursday,March,2026-06-03 13:49:00,Male,Water Tower,Chicago,No,Fashion,67.0,7,469.0,High,Gpay,4
444818981,2018-01-31,Wednesday,January,2026-06-03 14:45:00,Male,Park Lane,Dallas,Yes,Fashion,7.0,3,21.0,Low,Gpay,1
238431080,2018-02-10,Saturday,February,2026-06-03 20:44:00,Male,Brookfield,NewYork,Yes,Furniture,30.0,7,210.0,Medium,Gpay,3
478134181,2018-03-03,Saturday,March,2026-06-03 12:43:00,Female,Brookfield,NewYork,Yes,Furniture,21.0,7,147.0,Low,Cash,4
992649067,2018-01-26,Friday,January,2026-06-03 10:13:00,Female,Park Lane,Dallas,Yes,Furniture,29.0,4,116.0,Low,Card,3
775497478,2018-03-08,Thursday,March,2026-06-03 10:18:00,Male,Water Tower,Chicago,No,Clothing,27.0,2,54.0,Low,Cash,2
805827970,2018-01-28,Sunday,January,2026-06-03 19:39:00,Female,Brookfield,NewYork,No,Clothing,17.0,7,119.0,Low,Gpay,1
282745572,2018-01-09,Tuesday,January,2026-06-03 16:52:00,Female,Water Tower,Chicago,Yes,Fashion,20.0,3,60.0,Low,Gpay,5
807074233,2018-02-11,Sunday,February,2026-06-03 16:52:00,Female,Brookfield,NewYork,Yes,Sporting,42.0,7,294.0,Medium,Gpay,3
68988140,2018-02-26,Monday,February,2026-06-03 12:34:00,Male,Water Tower,Chicago,No,Groceries,89.0,2,178.0,Low,Cash,2
129220940,2018-03-14,Wednesday,March,2026-06-03 15:55:00,Male,Water Tower,Chicago,Yes,Furniture,37.0,6,222.0,Medium,Gpay,5
861236276,2018-02-27,Tuesday,February,2026-06-03 11:48:00,Female,Brookfield,NewYork,Yes,Clothing,19.0,5,95.0,Low,Card,4
176302111,2018-01-24,Wednesday,January,2026-06-03 20:36:00,Male,Water Tower,Chicago,No,Groceries,90.0,7,630.0,High,Gpay,4
517625228,2018-01-03,Wednesday,January,2026-06-03 13:02:00,Male,Brookfield,NewYork,Yes,Furniture,55.0,4,220.0,Medium,Card,3
462941880,2018-01-13,Saturday,January,2026-06-03 16:06:00,Female,Brookfield,NewYork,No,Furniture,61.0,4,244.0,Medium,Cash,4
622823966,2018-03-08,Thursday,March,2026-06-03 14:20:00,Male,Park Lane,Dallas,No,Furniture,100.0,3,300.0,Medium,Gpay,2
